구분,ISIN,종목코드,종목명,반영일,날짜,상대영업일,수정주가,지수종가
편출,KR7000670000,000670,영풍,2024-12-13,2024-11-22,-15,36372,332.36
편출,KR7000670000,000670,영풍,2024-12-13,2024-11-25,-14,40331,336.63
편출,KR7000670000,000670,영풍,2024-12-13,2024-11-26,-13,41084,335.6
편출,KR7000670000,000670,영풍,2024-12-13,2024-11-27,-12,40754,332.32
편출,KR7000670000,000670,영풍,2024-12-13,2024-11-28,-11,41980,331.45
편출,KR7000670000,000670,영풍,2024-12-13,2024-11-29,-10,39482,325.45
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-02,-9,42450,325.34
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-03,-8,43864,331.44
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-04,-7,43958,326.59
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-05,-6,43958,323.87
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-06,-5,42262,322.07
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-09,-4,39152,313.74
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-10,-3,40848,320.79
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-11,-2,39577,323.86
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-12,-1,39058,329.04
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-13,0,38493,330.49
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-16,1,38351,329.61
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-17,2,37644,325.25
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-18,3,38257,329.72
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-19,4,37928,322.38
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-20,5,37691,318.33
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-23,6,39058,322.98
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-24,7,39388,323.39
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-26,8,39011,321.45
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-27,9,37163,319.03
편출,KR7000670000,000670,영풍,2024-12-13,2024-12-30,10,37406,317.82
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-02,11,37260,317.77
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-03,12,37406,324.0
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-06,13,38136,331.52
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-07,14,37844,330.89
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-08,15,37941,334.95
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-09,16,38574,335.4
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-10,17,38622,334.55
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-13,18,38136,330.31
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-14,19,37893,330.74
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-15,20,37795,330.97
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-16,21,38136,335.73
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-17,22,38720,335.09
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-20,23,37114,333.94
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-21,24,40665,334.44
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-22,25,42757,338.76
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-23,26,40665,334.5
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-24,27,40227,336.74
편출,KR7000670000,000670,영풍,2024-12-13,2025-01-31,28,40665,333.36
편출,KR7000670000,000670,영풍,2024-12-13,2025-02-03,29,39401,324.55
편출,KR7000670000,000670,영풍,2024-12-13,2025-02-04,30,39595,328.72
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-04-29,-30,41550,364.48
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-04-30,-29,41400,365.13
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-02,-28,42650,364.31
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-03,-27,43000,363.58
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-07,-26,42800,372.8
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-08,-25,44450,374.09
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-09,-24,43350,368.83
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-10,-23,43100,371.08
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-13,-22,42900,370.99
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-14,-21,42800,371.04
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-16,-20,43150,374.6
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-17,-19,42250,370.58
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-20,-18,41900,373.68
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-21,-17,41850,371.55
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-22,-16,43900,371.41
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-23,-15,44700,371.62
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-24,-14,42700,366.08
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-27,-13,41150,371.16
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-28,-12,40850,371.33
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-29,-11,40450,364.96
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-30,-10,39950,358.7
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-05-31,-9,40550,358.21
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-03,-8,41650,365.48
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-04,-7,42750,362.52
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-05,-6,43150,366.44
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-07,-5,43450,371.39
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-10,-4,42750,367.46
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-11,-3,42700,367.71
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-12,-2,42950,371.12
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-13,-1,40600,374.75
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-14,0,40200,376.0
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-17,1,43650,373.86
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-18,2,45400,377.73
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-19,3,45850,383.01
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-20,4,57100,384.78
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-21,5,52200,380.88
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-24,6,53400,378.39
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-25,7,51400,379.85
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-26,8,50200,383.01
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-27,9,48350,382.27
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-06-28,10,48900,384.02
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-01,11,48400,384.34
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-02,12,47350,381.2
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-03,13,49000,383.23
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-04,14,52000,388.53
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-05,15,50900,395.47
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-08,16,50800,394.47
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-09,17,52000,395.79
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-10,18,50600,395.6
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-11,19,50700,398.52
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-12,20,50300,392.29
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-15,21,52200,393.84
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-16,22,52600,395.31
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-17,23,53500,391.55
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-18,24,53900,389.0
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-19,25,55000,383.89
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-22,26,53700,379.84
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-23,27,52700,381.65
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-24,28,52400,378.66
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-25,29,50800,371.26
편출,KR7000990002,000990,DB하이텍,2024-06-14,2024-07-26,30,52700,374.2
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-04-25,-30,26200,336.87
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-04-28,-29,26200,337.08
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-04-29,-28,26400,339.06
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-04-30,-27,26550,338.74
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-02,-26,26500,338.79
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-07,-25,26700,341.31
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-08,-24,26600,341.47
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-09,-23,26850,341.49
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-12,-22,27000,347.08
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-13,-21,27250,347.17
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-14,-20,27700,351.79
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-15,-19,27950,349.16
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-16,-18,27950,350.45
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-19,-17,27600,346.57
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-20,-16,27600,347.02
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-21,-15,27450,349.38
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-22,-14,27000,344.8
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-23,-13,27300,345.28
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-26,-12,27750,352.11
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-27,-11,27950,351.28
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-28,-10,27450,356.36
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-29,-9,28550,363.08
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-05-30,-8,28300,359.62
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-02,-7,28050,359.69
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-04,-6,28500,369.9
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-05,-5,28450,376.54
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-09,-4,28550,382.99
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-10,-3,28850,384.79
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-11,-2,28900,389.79
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-12,-1,29100,390.62
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-13,0,29050,387.3
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-16,1,30500,394.16
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-17,2,32150,395.18
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-18,3,31050,398.86
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-19,4,31250,399.29
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-20,5,31050,405.32
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-23,6,31200,404.32
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-24,7,31450,417.76
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-25,8,31500,419.51
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-26,9,31200,415.66
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-27,10,31000,412.72
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-06-30,11,31150,414.6
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-01,12,32000,416.26
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-02,13,31400,414.43
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-03,14,31000,420.94
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-04,15,30350,412.74
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-07,16,30150,413.02
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-08,17,30300,421.22
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-09,18,31000,422.02
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-10,19,31600,428.42
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-11,20,31900,428.07
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-14,21,32600,432.49
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-15,22,33100,434.78
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-16,23,33700,431.16
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-17,24,33750,431.64
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-18,25,33100,431.1
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-21,26,33400,434.56
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-22,27,33550,428.05
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-23,28,34100,430.04
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-24,29,33600,430.03
편출,KR7001120005,001120,LX인터내셔널,2025-06-13,2025-07-25,30,33550,430.78
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-08,-30,10142,328.9
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-09,-29,9981,328.22
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-10,-28,9879,326.04
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-11,-27,9981,325.28
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-12,-26,9896,323.61
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-15,-25,9981,324.46
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-16,-24,9887,325.31
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-17,-23,9555,326.61
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-18,-22,9802,329.84
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-19,-21,9853,334.23
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-22,-20,10015,336.27
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-23,-19,10006,337.09
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-24,-18,9921,336.49
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-25,-17,9981,335.35
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-26,-16,9700,337.11
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-30,-15,9700,341.5
편출,KR7001230002,001230,동국제강,2023-06-21,2023-05-31,-14,9700,339.12
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-01,-13,9700,338.08
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-02,-12,9700,342.67
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-05,-11,9700,343.91
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-07,-10,9700,343.22
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-08,-9,9700,342.75
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-09,-8,9700,346.79
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-12,-7,9700,344.57
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-13,-6,9700,346.39
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-14,-5,9700,344.65
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-15,-4,9700,343.19
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-16,-3,12610,345.17
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-19,-2,16390,343.13
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-20,-1,18210,342.58
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-21,0,18210,339.44
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-22,1,16030,341.12
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-23,2,15290,338.45
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-26,3,14340,340.38
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-27,4,17870,340.32
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-28,5,16300,338.41
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-29,6,17370,336.39
편출,KR7001230002,001230,동국제강,2023-06-21,2023-06-30,7,17420,337.95
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-03,8,17320,343.08
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-04,9,17100,341.59
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-05,10,16800,339.04
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-06,11,16100,336.2
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-07,12,17690,331.57
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-10,13,17440,330.84
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-11,14,18820,337.02
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-12,15,17800,339.46
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-13,16,17830,341.13
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-14,17,17560,346.93
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-17,18,16970,345.75
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-18,19,16440,343.38
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-19,20,15980,343.11
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-20,21,16020,341.67
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-21,22,15420,342.39
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-24,23,14970,344.32
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-25,24,14590,344.92
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-26,25,12920,340.56
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-27,26,12920,344.76
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-28,27,13190,344.03
편출,KR7001230002,001230,동국제강,2023-06-21,2023-07-31,28,15020,345.62
편출,KR7001230002,001230,동국제강,2023-06-21,2023-08-01,29,14070,351.0
편출,KR7001230002,001230,동국제강,2023-06-21,2023-08-02,30,13680,343.8
편출,KR7001570001,001570,금양,2025-03-10,2025-01-20,-30,21100,333.94
편출,KR7001570001,001570,금양,2025-03-10,2025-01-21,-29,19900,334.44
편출,KR7001570001,001570,금양,2025-03-10,2025-01-22,-28,19400,338.76
편출,KR7001570001,001570,금양,2025-03-10,2025-01-23,-27,17910,334.5
편출,KR7001570001,001570,금양,2025-03-10,2025-01-24,-26,17960,336.74
편출,KR7001570001,001570,금양,2025-03-10,2025-01-31,-25,18010,333.36
편출,KR7001570001,001570,금양,2025-03-10,2025-02-03,-24,17060,324.55
편출,KR7001570001,001570,금양,2025-03-10,2025-02-04,-23,17310,328.72
편출,KR7001570001,001570,금양,2025-03-10,2025-02-05,-22,18700,332.47
편출,KR7001570001,001570,금양,2025-03-10,2025-02-06,-21,17960,336.53
편출,KR7001570001,001570,금양,2025-03-10,2025-02-07,-20,17380,333.89
편출,KR7001570001,001570,금양,2025-03-10,2025-02-10,-19,17570,334.5
편출,KR7001570001,001570,금양,2025-03-10,2025-02-11,-18,17120,336.67
편출,KR7001570001,001570,금양,2025-03-10,2025-02-12,-17,16880,337.23
편출,KR7001570001,001570,금양,2025-03-10,2025-02-13,-16,17300,341.06
편출,KR7001570001,001570,금양,2025-03-10,2025-02-14,-15,17010,342.76
편출,KR7001570001,001570,금양,2025-03-10,2025-02-17,-14,16790,345.11
편출,KR7001570001,001570,금양,2025-03-10,2025-02-18,-13,16430,347.84
편출,KR7001570001,001570,금양,2025-03-10,2025-02-19,-12,16910,354.53
편출,KR7001570001,001570,금양,2025-03-10,2025-02-20,-11,16680,352.15
편출,KR7001570001,001570,금양,2025-03-10,2025-02-21,-10,19190,351.92
편출,KR7001570001,001570,금양,2025-03-10,2025-02-24,-9,21850,349.9
편출,KR7001570001,001570,금양,2025-03-10,2025-02-25,-8,20400,347.54
편출,KR7001570001,001570,금양,2025-03-10,2025-02-26,-7,23900,349.31
편출,KR7001570001,001570,금양,2025-03-10,2025-02-27,-6,23300,346.45
편출,KR7001570001,001570,금양,2025-03-10,2025-02-28,-5,22500,334.27
편출,KR7001570001,001570,금양,2025-03-10,2025-03-04,-4,17770,334.02
편출,KR7001570001,001570,금양,2025-03-10,2025-03-05,-3,17770,337.08
편출,KR7001570001,001570,금양,2025-03-10,2025-03-06,-2,13130,340.31
편출,KR7001570001,001570,금양,2025-03-10,2025-03-07,-1,13060,338.42
편출,KR7001570001,001570,금양,2025-03-10,2025-03-10,0,12230,338.79
편출,KR7001570001,001570,금양,2025-03-10,2025-03-11,1,13000,334.96
편출,KR7001570001,001570,금양,2025-03-10,2025-03-12,2,13120,340.89
편출,KR7001570001,001570,금양,2025-03-10,2025-03-13,3,14630,341.42
편출,KR7001570001,001570,금양,2025-03-10,2025-03-14,4,13430,340.8
편출,KR7001570001,001570,금양,2025-03-10,2025-03-17,5,12720,348.19
편출,KR7001570001,001570,금양,2025-03-10,2025-03-18,6,11970,347.84
편출,KR7001570001,001570,금양,2025-03-10,2025-03-19,7,11520,350.85
편출,KR7001570001,001570,금양,2025-03-10,2025-03-20,8,10380,353.5
편출,KR7001570001,001570,금양,2025-03-10,2025-03-21,9,9900,355.18
편출,KR7001570001,001570,금양,2025-03-10,2025-03-24,10,9900,353.24
편출,KR7001570001,001570,금양,2025-03-10,2025-03-25,11,9900,351.09
편출,KR7001570001,001570,금양,2025-03-10,2025-03-26,12,9900,355.0
편출,KR7001570001,001570,금양,2025-03-10,2025-03-27,13,9900,350.26
편출,KR7001570001,001570,금양,2025-03-10,2025-03-28,14,9900,342.96
편출,KR7001570001,001570,금양,2025-03-10,2025-03-31,15,9900,332.4
편출,KR7001570001,001570,금양,2025-03-10,2025-04-01,16,9900,338.22
편출,KR7001570001,001570,금양,2025-03-10,2025-04-02,17,9900,336.26
편출,KR7001570001,001570,금양,2025-03-10,2025-04-03,18,9900,332.92
편출,KR7001570001,001570,금양,2025-03-10,2025-04-04,19,9900,328.67
편출,KR7001570001,001570,금양,2025-03-10,2025-04-07,20,9900,309.6
편출,KR7001570001,001570,금양,2025-03-10,2025-04-08,21,9900,310.03
편출,KR7001570001,001570,금양,2025-03-10,2025-04-09,22,9900,304.53
편출,KR7001570001,001570,금양,2025-03-10,2025-04-10,23,9900,325.08
편출,KR7001570001,001570,금양,2025-03-10,2025-04-11,24,9900,322.32
편출,KR7001570001,001570,금양,2025-03-10,2025-04-14,25,9900,325.33
편출,KR7001570001,001570,금양,2025-03-10,2025-04-15,26,9900,328.14
편출,KR7001570001,001570,금양,2025-03-10,2025-04-16,27,9900,323.53
편출,KR7001570001,001570,금양,2025-03-10,2025-04-17,28,9900,326.3
편출,KR7001570001,001570,금양,2025-03-10,2025-04-18,29,9900,328.35
편출,KR7001570001,001570,금양,2025-03-10,2025-04-21,30,9900,329.31
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-04-25,-30,4265,336.87
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-04-28,-29,4310,337.08
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-04-29,-28,4280,339.06
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-04-30,-27,4230,338.74
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-02,-26,4230,338.79
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-07,-25,4190,341.31
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-08,-24,4140,341.47
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-09,-23,4155,341.49
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-12,-22,4185,347.08
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-13,-21,4140,347.17
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-14,-20,4140,351.79
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-15,-19,4060,349.16
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-16,-18,4040,350.45
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-19,-17,4005,346.57
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-20,-16,3995,347.02
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-21,-15,3985,349.38
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-22,-14,3925,344.8
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-23,-13,3940,345.28
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-26,-12,4015,352.11
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-27,-11,4020,351.28
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-28,-10,4045,356.36
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-29,-9,4170,363.08
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-05-30,-8,4135,359.62
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-02,-7,4095,359.69
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-04,-6,4235,369.9
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-05,-5,4240,376.54
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-09,-4,4370,382.99
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-10,-3,4330,384.79
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-11,-2,4325,389.79
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-12,-1,4365,390.62
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-13,0,4325,387.3
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-16,1,4305,394.16
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-17,2,4275,395.18
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-18,3,4265,398.86
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-19,4,4285,399.29
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-20,5,4380,405.32
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-23,6,4600,404.32
편출,KR7001740000,001740,SK네트웍스,2025-06-13,2025-06-24,7,4640,417.76
