종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"089150","케이씨티","KOSDAQ","IT 서비스","2045","-345","-14.44","35071750000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2690","-120","-4.27","44965658020"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","99800","-13900","-12.23","487024000000"
"093640","케이알엠","KOSDAQ","전기·전자","3950","-460","-10.43","128931871000"
"073010","케이에스피","KOSDAQ","기계·장비","3290","-475","-12.62","132229212500"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","6330","-280","-4.24","101659977240"
"053080","케이엔솔","KOSDAQ","기계·장비","11990","-1690","-12.35","155867685930"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","23650","-6550","-21.69","260103716950"
"432470","케이엔에스","KOSDAQ","기계·장비","12010","-2490","-17.17","105346387560"
"272110","케이엔제이","KOSDAQ","전기·전자","28000","-3600","-11.39","224711060000"
"039420","케이엘넷","KOSDAQ","통신","2640","-165","-5.88","63768487200"
"083550","케이엠","KOSDAQ","섬유·의류","3165","-735","-18.85","40989557355"
"032500","케이엠더블유","KOSDAQ","전기·전자","15260","-2680","-14.94","628826816240"
"225430","케이엠제약","KOSDAQ","화학","340","-88","-20.56","9481597000"
"102370","케이옥션","KOSDAQ","유통","3190","-430","-11.88","86861179900"
"068100","케이웨더","KOSDAQ","기계·장비","2515","-320","-11.29","24998129210"
"106080","케이이엠텍","KOSDAQ","전기·전자","360","-76","-17.43","10371271680"
"455180","케이지에이","KOSDAQ","기계·장비","2500","-500","-16.67","34895790000"
"036030","케이티알파","KOSDAQ","유통","4465","-325","-6.78","218871098595"
"064820","케이프","KOSDAQ","운송장비·부품","9230","-1870","-16.85","285222949440"
"024880","케이피에프","KOSDAQ","금속","5500","-660","-10.71","110493201500"
"042040","케이피엠테크","KOSDAQ","유통","157","-15","-8.72","30637855118"
"054410","케이피티유","KOSDAQ","금속","3140","-235","-6.96","17981034160"
"258610","케일럼","KOSDAQ","금속","1081","-130","-10.73","39440353103"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","16990","-3660","-17.72","232490191570"
"089010","켐트로닉스","KOSDAQ","화학","25000","-5550","-18.17","408483075000"
"220260","켐트로스","KOSDAQ","화학","4760","-890","-15.75","152662981800"
"052400","코나아이","KOSDAQ","IT 서비스","55600","-7500","-11.89","809718979600"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","16400","-3250","-16.54","205286803200"
"391710","코닉오토메이션","KOSDAQ","기계·장비","1715","-295","-14.68","73094106050"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","159196994920"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","4420","-490","-9.98","167264300840"
"080530","코디","KOSDAQ","화학","838","-117","-12.25","46518113250"
"104540","코렌텍","KOSDAQ","의료·정밀기기","5490","-780","-12.44","70193712600"
"027050","코리아나","KOSDAQ","화학","1740","-214","-10.95","69600000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","7820","-1090","-12.23","49954160000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","6850","-1280","-15.74","190711288400"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","125692107675"
"049430","코메론","KOSDAQ","의료·정밀기기","14250","-1130","-7.35","128934000000"
"183300","코미코","KOSDAQ","기계·장비","89500","-14600","-14.02","936231218000"
"041960","코미팜","KOSDAQ","제약","7900","-1000","-11.24","583703310500"
"089890","코세스","KOSDAQ","기계·장비","20200","-5800","-22.31","335016232400"
"360350","코셈","KOSDAQ","의료·정밀기기","8060","-440","-5.18","46167438200"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","3100","-180","-5.49","63946800000"
"241710","코스메카코리아","KOSDAQ","화학","70800","-6800","-8.76","756144000000"
"355150","코스텍시스","KOSDAQ","전기·전자","15930","-2380","-13.00","124211785500"
"166480","코아스템켐온","KOSDAQ","제약","2540","-385","-13.16","134290755040"
"045970","코아시아","KOSDAQ","전기·전자","4265","-835","-16.37","112232946140"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","1161","-246","-17.48","52616034702"
"384470","코어라인소프트","KOSDAQ","IT 서비스","2910","-440","-13.13","52224873720"
"102940","코오롱생명과학","KOSDAQ","제약","50500","-10400","-17.08","659671551500"
"950160","코오롱티슈진","KOSDAQ","제약","91100","-14000","-13.32","7584652118500"
"056360","코위버","KOSDAQ","전기·전자","4540","-490","-9.74","44477472000"
"282880","코윈테크","KOSDAQ","기계·장비","13370","-2410","-15.27","153345476900"
"121850","코이즈","KOSDAQ","화학","2110","-390","-15.60","10670267890"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","17070","-2850","-14.31","90219934440"
"126730","코칩","KOSDAQ","전기·전자","16100","-3300","-17.01","136905706000"
"015710","코콤","KOSDAQ","전기·전자","3365","-340","-9.18","58990132500"
"052330","코텍","KOSDAQ","전기·전자","9210","-710","-7.16","163584234690"
"322780","코퍼스코리아","KOSDAQ","오락·문화","317","-8","-2.46","13608378563"
"200130","콜마비앤에이치","KOSDAQ","제약","11780","-1370","-10.42","346515273240"
"294570","쿠콘","KOSDAQ","IT 서비스","27800","-5200","-15.76","280550149600"
"464490","쿼드메디슨","KOSDAQ","제약","14110","-3030","-17.68","162012614430"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","3320","-495","-12.98","66848296280"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","10190","-2540","-19.95","144255876280"
"365270","큐라클","KOSDAQ","일반서비스","14210","-3530","-19.90","311548082860"
"348080","큐라티스","KOSDAQ","일반서비스","1003","-92","-8.40","82032154382"
"060280","큐렉소","KOSDAQ","유통","13560","-2440","-15.25","557180264400"
"372320","큐로셀","KOSDAQ","일반서비스","46300","-7400","-13.78","669443736400"
"051780","큐로홀딩스","KOSDAQ","유통","775","-95","-10.92","20003714875"
"115180","큐리언트","KOSDAQ","일반서비스","26600","-4800","-15.29","990421341000"
"494120","큐리오시스","KOSDAQ","의료·정밀기기","60000","-16600","-21.67","456988920000"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","89800","-19700","-17.99","1537361003400"
"182360","큐브엔터","KOSDAQ","오락·문화","9950","-1210","-10.84","154720997550"
"405100","큐알티","KOSDAQ","일반서비스","14340","-2370","-14.18","176228576340"
"066310","큐에스아이","KOSDAQ","전기·전자","7630","-830","-9.81","70742468230"
"016600","큐캐피탈","KOSDAQ","금융","316","-21","-6.23","56326087392"
"355390","크라우드웍스","KOSDAQ","IT 서비스","2365","-385","-14.00","36839791835"
"096240","크레버스","KOSDAQ","일반서비스","10810","-620","-5.42","116079725800"
"040350","크레오에스지","KOSDAQ","IT 서비스","740","-140","-15.91","72225969140"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","3880","-335","-7.95","90912124800"
"900250","크리스탈신소재","KOSDAQ","금융","526","-85","-13.91","75354762104"
"045520","크린앤사이언스","KOSDAQ","기계·장비","3000","-290","-8.81","19500000000"
"214150","클래시스","KOSDAQ","의료·정밀기기","49250","-6650","-11.90","3226153705750"
"466100","클로봇","KOSDAQ","IT 서비스","50800","-14600","-22.32","1269600661200"
"237880","클리오","KOSDAQ","화학","11170","-1310","-10.50","201857013010"
"139670","키네마스터","KOSDAQ","IT 서비스","1766","-233","-11.66","24933818460"
"475430","키스트론","KOSDAQ","전기·전자","4095","-405","-9.00","73088010450"
"487720","키움제10호스팩","KOSDAQ","금융","2065","-45","-2.13","8734950000"
"489480","키움제11호스팩","KOSDAQ","금융","2080","-20","-0.95","13728000000"
"466690","키움히어로제1호스팩","KOSDAQ","금융","2040","-35","-1.69","10393800000"
"054780","키이스트","KOSDAQ","오락·문화","2155","-295","-12.04","42362543915"
"256940","킵스파마","KOSDAQ","제약","6600","-1090","-14.17","132515770200"
"219130","타이거일렉","KOSDAQ","전기·전자","25700","-1100","-4.10","162277253000"
"336680","탑런토탈솔루션","KOSDAQ","전기·전자","3530","-375","-9.60","138183819740"
"360070","탑머티리얼","KOSDAQ","전기·전자","15460","-3240","-17.33","126409354780"
"065130","탑엔지니어링","KOSDAQ","기계·장비","2880","-380","-11.66","46091520000"
"134580","탑코미디어","KOSDAQ","IT 서비스","1620","-112","-6.47","79856521380"
"023160","태광","KOSDAQ","금속","23500","-3500","-12.96","607880187000"
"323280","태성","KOSDAQ","기계·장비","59600","-15300","-20.43","1820063608000"
"053620","태양","KOSDAQ","금속","6430","-500","-7.22","55298000000"
"044490","태웅","KOSDAQ","금속","27150","-6100","-18.35","543200394150"
"124560","태웅로직스","KOSDAQ","운송·창고","2645","-325","-10.94","102416545095"
"191420","테고사이언스","KOSDAQ","제약","12250","-900","-6.84","99333216500"
"950250","테라뷰","KOSDAQ","금융","5820","-1380","-19.17","206713194420"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","69571715580"
"066700","테라젠이텍스","KOSDAQ","제약","2485","-175","-6.58","92323654360"
"095610","테스","KOSDAQ","기계·장비","60500","-9800","-13.94","1171280000000"
"064520","테크엘","KOSDAQ","전기·전자","1560","-104","-6.25","34867656720"
"089030","테크윙","KOSDAQ","기계·장비","51000","-300","-0.58","1889735895000"
"054450","텔레칩스","KOSDAQ","전기·전자","11480","-1790","-13.49","173855794840"
"200230","텔콘RF제약","KOSDAQ","제약","689","-93","-11.89","47212714237"
"393210","토마토시스템","KOSDAQ","IT 서비스","3890","-745","-16.07","60740576160"
"475960","토모큐브","KOSDAQ","의료·정밀기기","54200","-9800","-15.31","725373450800"
"215480","토박스코리아","KOSDAQ","유통","2000","0","0.00","18360000000"
"051360","토비스","KOSDAQ","전기·전자","14010","-1090","-7.22","210812126610"
"045340","토탈소프트","KOSDAQ","IT 서비스","6070","-820","-11.90","51947302800"
"108230","톱텍","KOSDAQ","기계·장비","4000","-560","-12.28","152092980000"
"079970","투비소프트","KOSDAQ","IT 서비스","596","0","0.00","7646223464"
"199800","툴젠","KOSDAQ","일반서비스","42200","-4850","-10.31","379539583800"
"417790","트루엔","KOSDAQ","전기·전자","7090","-560","-7.32","74220892190"
"290090","트윔","KOSDAQ","IT 서비스","5800","-520","-8.23","43153554400"
"026150","특수건설","KOSDAQ","건설","6080","-670","-9.93","106681692480"
"464280","티디에스팜","KOSDAQ","제약","8500","-1120","-11.64","47005000000"
"117730","티로보틱스","KOSDAQ","기계·장비","18210","-4490","-19.78","403969073940"
"033830","티비씨","KOSDAQ","오락·문화","548","-49","-8.21","54800000000"
"057680","티사이언티픽","KOSDAQ","IT 서비스","580","-48","-7.64","41324130580"
"204610","티쓰리","KOSDAQ","IT 서비스","2220","-80","-3.48","130295618400"
"125020","티씨머티리얼즈","KOSDAQ","전기·전자","5500","-490","-8.18","192712025000"
"064760","티씨케이","KOSDAQ","비금속","199500","-17500","-8.06","2230293492000"
"246710","티앤알바이오팹","KOSDAQ","제약","2760","-480","-14.81","131290572480"
"340570","티앤엘","KOSDAQ","제약","45550","-5350","-10.51","370230400000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1710","0","0.00","27227331360"
"277880","티에스아이","KOSDAQ","기계·장비","4900","-460","-8.58","99010615200"
"131290","티에스이","KOSDAQ","의료·정밀기기","83900","-4300","-4.88","928053893100"
"425420","티에프이","KOSDAQ","전기·전자","37000","-5000","-11.90","442546270000"
"484810","티엑스알로보틱스","KOSDAQ","기계·장비","13950","-3370","-19.46","215540264250"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","1319","-10","-0.75","42533428956"
"356860","티엘비","KOSDAQ","전기·전자","47050","-9950","-17.46","462625241500"
"321550","티움바이오","KOSDAQ","일반서비스","5630","-690","-10.92","163711133020"
"425040","티이엠씨","KOSDAQ","화학","7740","-1180","-13.23","165087094680"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","6170","-920","-12.98","61716251780"
"022220","티케이지애강","KOSDAQ","화학","522","-55","-9.53","27036770238"
"104480","티케이케미칼","KOSDAQ","화학","1750","-250","-12.50","159067009500"
"081150","티플랙스","KOSDAQ","금속","2720","-240","-8.11","66010053440"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","1782","-298","-14.33","20095041978"
"084730","팅크웨어","KOSDAQ","전기·전자","7510","-1070","-12.47","83431774240"
"440110","파두","KOSDAQ","전기·전자","54500","-4500","-7.63","2725574266500"
"290560","파라택시스이더리움","KOSDAQ","IT 서비스","1473","-115","-7.24","32940301290"
"288330","파라택시스코리아","KOSDAQ","제약","661","-79","-10.68","70118067631"
"033540","파라텍","KOSDAQ","기계·장비","1107","-63","-5.38","57836688417"
"388870","파로스아이바이오","KOSDAQ","일반서비스","7500","-960","-11.35","97094490000"
"043200","파루","KOSDAQ","전기·전자","743","-85","-10.27","31060606045"
"214450","파마리서치","KOSDAQ","제약","288000","-40500","-12.33","2992218624000"
"177830","파버나인","KOSDAQ","전기·전자","2695","-75","-2.71","36366197945"
"037070","파세코","KOSDAQ","전기·전자","7870","-380","-4.61","157400000000"
"150900","파수","KOSDAQ","IT 서비스","3375","-285","-7.79","39500736750"
"037030","파워넷","KOSDAQ","전기·전자","2435","-370","-13.19","61361800330"
"047310","파워로직스","KOSDAQ","전기·전자","4835","-775","-13.81","177013000425"
"368770","파이버프로","KOSDAQ","의료·정밀기기","12020","-3190","-20.97","394907784500"
"170790","파이오링크","KOSDAQ","전기·전자","7420","-990","-11.77","47468225700"
"049120","파인디앤씨","KOSDAQ","전기·전자","487","-53","-9.81","25815051353"
"038950","파인디지털","KOSDAQ","전기·전자","2885","-85","-2.86","29458057025"
"387570","파인메딕스","KOSDAQ","의료·정밀기기","6050","-340","-5.32","34036695000"
"441270","파인엠텍","KOSDAQ","전기·전자","7910","-1190","-13.08","325321617810"
"106240","파인테크닉스","KOSDAQ","전기·전자","1969","-126","-6.01","45027735863"
"131760","파인텍","KOSDAQ","기계·장비","646","-49","-7.05","28056802618"
"065690","파커스","KOSDAQ","화학","1299","-108","-7.68","18250080969"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","238000","-41500","-14.85","1665161526000"
"091700","파트론","KOSDAQ","전기·전자","7590","-850","-10.07","417450000000"
"032800","판타지오","KOSDAQ","오락·문화","311","-34","-9.86","14292645038"
"318010","팜스빌","KOSDAQ","음식료·담배","3295","-235","-6.66","26127168710"
"027710","팜스토리","KOSDAQ","음식료·담배","1315","-52","-3.80","146512829000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","853","-19","-2.18","22721116189"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","606","-101","-14.29","70139585340"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","1481","-165","-10.02","41014926556"
"222110","팬젠","KOSDAQ","제약","4555","-485","-9.62","61466067335"
"271830","팸텍","KOSDAQ","기계·장비","1370","-160","-10.46","40401576740"
"263750","펄어비스","KOSDAQ","IT 서비스","54000","-6000","-10.00","3469384170000"
"251970","펌텍코리아","KOSDAQ","화학","44850","-4450","-9.03","556140000000"
"0015S0","페스카로","KOSDAQ","일반서비스","15630","-2770","-15.05","151028469900"
"168360","펨트론","KOSDAQ","기계·장비","20000","-3500","-14.89","425765680000"
"087010","펩트론","KOSDAQ","제약","220000","-38500","-14.89","5129817000000"
"064800","포니링크","KOSDAQ","유통","721","-54","-6.97","92149061858"
"119500","포메탈","KOSDAQ","금속","3845","-775","-16.77","45552607040"
"389140","포바이포","KOSDAQ","오락·문화","8570","-1650","-16.14","122291628950"
"105760","포스뱅크","KOSDAQ","기계·장비","4690","-500","-9.63","47708495030"
"009520","포스코엠텍","KOSDAQ","금속","15420","-2840","-15.55","642130480260"
"189690","포시에스","KOSDAQ","IT 서비스","1799","-176","-8.91","49152222231"
"318020","포인트모바일","KOSDAQ","전기·전자","3175","-425","-11.81","39056538600"
"256630","포인트엔지니어링","KOSDAQ","금속","999","-63","-5.93","57939074928"
"331380","포커스에이아이","KOSDAQ","전기·전자","2720","-280","-9.33","85526241120"
"208710","포톤","KOSDAQ","전기·전자","1827","-143","-7.26","24080101164"
"472850","폰드그룹","KOSDAQ","유통","5190","-740","-12.48","298796873880"
"039980","폴라리스AI","KOSDAQ","IT 서비스","1239","-137","-9.96","90172903464"
"041910","폴라리스AI파마","KOSDAQ","제약","5860","-570","-8.86","79119417020"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","938","-139","-12.91","66406838414"
"041020","폴라리스오피스","KOSDAQ","IT 서비스","3320","-620","-15.74","165088653360"
"114630","폴라리스우노","KOSDAQ","화학","482","-21","-4.17","42390718136"
"290720","푸드나무","KOSDAQ","유통","2055","-60","-2.84","72176001810"
"005670","푸드웰","KOSDAQ","음식료·담배","5550","-440","-7.35","55500000000"
"094940","푸른기술","KOSDAQ","전기·전자","8220","-1480","-15.26","68730592920"
"007330","푸른저축은행","KOSDAQ","금융","11400","0","0.00","171943920000"
"093380","풍강","KOSDAQ","금속","2525","-210","-7.68","24945265325"
"023900","풍국주정","KOSDAQ","음식료·담배","8750","-520","-5.61","110250000000"
"371950","풍원정밀","KOSDAQ","전기·전자","11970","-3920","-24.67","271270699560"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","10950","-2050","-15.77","93697288500"
"445180","퓨릿","KOSDAQ","화학","8240","-970","-10.53","141638909120"
"220100","퓨쳐켐","KOSDAQ","제약","18500","-3550","-16.10","414907270000"
"035200","프럼파스트","KOSDAQ","화학","3130","-350","-10.06","30456746700"
"334970","프레스티지바이오로직스","KOSDAQ","제약","2400","-255","-9.60","186606328800"
"227100","프로브잇","KOSDAQ","부동산","612","0","0.00","14770119384"
"321260","프로이천","KOSDAQ","전기·전자","1475","-174","-10.55","41583323900"
"053610","프로텍","KOSDAQ","기계·장비","46000","-7700","-14.34","506000000000"
"468530","프로티나","KOSDAQ","일반서비스","62000","-15400","-19.90","678247760000"
"303360","프로티아","KOSDAQ","의료·정밀기기","4590","-510","-10.00","59106416850"
"377220","프롬바이오","KOSDAQ","음식료·담배","1076","-121","-10.11","30461560000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","2205","-250","-10.18","48398660730"
"053160","프리엠스","KOSDAQ","전기·전자","6820","-820","-10.73","40920000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","6000","-850","-12.41","23030664000"
"041590","플래스크","KOSDAQ","건설","2370","0","0.00","116064014460"
"367000","플래티어","KOSDAQ","IT 서비스","3640","-175","-4.59","30533073480"
"075130","플랜티넷","KOSDAQ","IT 서비스","2025","-190","-8.58","33660198000"
"237820","플레이디","KOSDAQ","일반서비스","3900","-330","-7.80","50025846000"
"023770","플레이위드","KOSDAQ","IT 서비스","2610","-45","-1.69","23350351950"
"019570","플루토스","KOSDAQ","금융","340","-38","-10.05","22817414280"
"300080","플리토","KOSDAQ","IT 서비스","10540","-1300","-10.98","173967453540"
"033790","피노","KOSDAQ","전기·전자","4915","-995","-16.84","334403432715"
"032580","피델릭스","KOSDAQ","전기·전자","850","-179","-17.40","28162254400"
"051380","피씨디렉트","KOSDAQ","유통","1669","-160","-8.75","25602580168"
"241820","피씨엘","KOSDAQ","제약","6040","0","0.00","16803871920"
"452450","피아이이","KOSDAQ","기계·장비","4860","-840","-14.74","174369510000"
"237750","피앤씨테크","KOSDAQ","전기·전자","4110","-525","-11.33","26701026000"
"460940","피앤에스로보틱스","KOSDAQ","의료·정밀기기","7510","-1260","-14.37","99548654800"
"319660","피에스케이","KOSDAQ","기계·장비","54400","-6900","-11.26","1575789241600"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","89800","1500","1.70","1936303071000"
"002230","피에스텍","KOSDAQ","의료·정밀기기","9000","-1860","-17.13","173464380000"
"043370","피에이치에이","KOSDAQ","운송장비·부품","11520","-1340","-10.42","241920000000"
"239890","피엔에이치테크","KOSDAQ","화학","4360","-550","-11.20","43319891800"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","2105","-205","-8.87","63172262480"
"137400","피엔티","KOSDAQ","기계·장비","41550","-7950","-16.06","984349748400"
"257370","피엔티엠에스","KOSDAQ","기계·장비","2950","-315","-9.65","36889339950"
"147760","피엠티","KOSDAQ","의료·정밀기기","3530","-870","-19.77","38194126980"
"128660","피제이메탈","KOSDAQ","금속","2950","-110","-3.59","73169938550"
"006140","피제이전자","KOSDAQ","의료·정밀기기","6400","-770","-10.74","96000000000"
"376180","피코그램","KOSDAQ","기타제조","2155","-290","-11.86","39999036890"
"304840","피플바이오","KOSDAQ","제약","671","-60","-8.21","14244196681"
"087600","픽셀플러스","KOSDAQ","전기·전자","5660","-480","-7.82","46222718280"
"291810","핀텔","KOSDAQ","IT 서비스","1981","-279","-12.35","22521418472"
"378340","필에너지","KOSDAQ","기계·장비","12120","-2580","-17.55","260130129840"
"161580","필옵틱스","KOSDAQ","기계·장비","39200","-8800","-18.33","917387682400"
"347770","핌스","KOSDAQ","전기·전자","904","-94","-9.42","20662765968"
"163730","핑거","KOSDAQ","IT 서비스","8760","-1420","-13.95","82401535680"
"417180","핑거스토리","KOSDAQ","IT 서비스","1510","-196","-11.49","26498420730"
"469880","하나30호스팩","KOSDAQ","금융","2100","0","0.00","15340500000"
"469900","하나31호스팩","KOSDAQ","금융","2085","-10","-0.48","11686425000"
"475240","하나32호스팩","KOSDAQ","금융","2130","0","0.00","6816000000"
"475250","하나33호스팩","KOSDAQ","금융","2105","-20","-0.94","7788500000"
"484130","하나34호스팩","KOSDAQ","금융","2050","-25","-1.20","9266000000"
"0041L0","하나35호스팩","KOSDAQ","금융","2015","-5","-0.25","12150450000"
"0101C0","하나36호스팩","KOSDAQ","금융","1999","-6","-0.30","15472260000"
"299030","하나기술","KOSDAQ","기계·장비","23750","-5250","-18.10","189879112500"
"067310","하나마이크론","KOSDAQ","전기·전자","30200","-3850","-11.31","2006135445200"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","53900","-5100","-8.64","1066016628600"
"136480","하림","KOSDAQ","음식료·담배","2990","-135","-4.32","317567008980"
"003380","하림지주","KOSDAQ","금융","13400","-2000","-12.99","1500875321400"
"450330","하스","KOSDAQ","제약","5770","-740","-11.37","47238084110"
"101670","하이드로리튬","KOSDAQ","금속","1722","-226","-11.60","97290045048"
"365590","하이딥","KOSDAQ","전기·전자","2075","-240","-10.37","64234990650"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5090","0","0.00","107879307670"
"013030","하이록코리아","KOSDAQ","금속","33000","-4150","-11.17","388348752000"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","15630","-2350","-13.07","233545210560"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","50300","-12500","-19.90","1553666400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2310","-415","-15.23","43198295910"
"106190","하이텍팜","KOSDAQ","제약","13850","-1400","-9.18","147269446050"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","1800","-166","-8.44","24003388800"
"066130","하츠","KOSDAQ","전기·전자","3920","-330","-7.76","50176000000"
"004590","한국가구","KOSDAQ","유통","4390","-375","-7.87","65850000000"
"039340","한국경제TV","KOSDAQ","오락·문화","4495","-1285","-22.23","101137500000"
"034950","한국기업평가","KOSDAQ","일반서비스","97500","-3700","-3.66","442700115000"
"222980","한국맥널티","KOSDAQ","음식료·담배","2585","-295","-10.24","28516383555"
"256840","한국비엔씨","KOSDAQ","제약","3715","-595","-13.81","254087001490"
"219750","한국비티비","KOSDAQ","의료·정밀기기","760","-39","-4.88","49724432600"
"025550","한국선재","KOSDAQ","금속","2900","-340","-10.49","73990611600"
"017890","한국알콜","KOSDAQ","화학","11060","-1150","-9.42","235284976360"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"041460","한국전자인증","KOSDAQ","IT 서비스","3560","-340","-8.72","67640000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2280","-230","-9.16","19161120000"
"039740","한국정보공학","KOSDAQ","유통","2790","-200","-6.69","22371327630"
"053300","한국정보인증","KOSDAQ","IT 서비스","5370","-790","-12.82","227910108570"
"025770","한국정보통신","KOSDAQ","통신","7350","-620","-7.78","275215391850"
"458610","한국제12호스팩","KOSDAQ","금융","2095","0","0.00","8861850000"
"464440","한국제13호스팩","KOSDAQ","금융","2095","-15","-0.71","9050400000"
"479880","한국제15호스팩","KOSDAQ","금융","2100","5","0.24","14427000000"
"062970","한국첨단소재","KOSDAQ","전기·전자","2055","-255","-11.04","47386401180"
"023760","한국캐피탈","KOSDAQ","금융","964","-83","-7.93","304247631264"
"054040","한국컴퓨터","KOSDAQ","전기·전자","4910","-460","-8.57","78910033900"
"021650","한국큐빅","KOSDAQ","화학","2155","-160","-6.91","35235463265"
"032300","한국파마","KOSDAQ","제약","11690","-1360","-10.42","127499334690"
"037230","한국팩키지","KOSDAQ","종이·목재","1725","-195","-10.16","51405564075"
"448900","한국피아이엠","KOSDAQ","운송장비·부품","101500","-22000","-17.81","609452385500"
"030520","한글과컴퓨터","KOSDAQ","IT 서비스","18550","-2800","-13.11","448534251200"
"052600","한네트","KOSDAQ","통신","3070","-360","-10.50","35500559000"
"256150","한독크린텍","KOSDAQ","기계·장비","5160","-120","-2.27","43318200000"
"092460","한라IMS","KOSDAQ","운송장비·부품","13160","-2040","-13.42","225163388800"
"125490","한라캐스트","KOSDAQ","운송장비·부품","13290","-2820","-17.50","485116258080"
"452190","한빛레이저","KOSDAQ","기계·장비","3610","-690","-16.05","84353270770"
"047080","한빛소프트","KOSDAQ","IT 서비스","1073","-107","-9.07","26634394426"
"452280","한선엔지니어링","KOSDAQ","금속","8000","-1730","-17.78","142935048000"
"066980","한성크린텍","KOSDAQ","일반서비스","1150","-153","-11.74","59725393750"
"114810","한솔아이원스","KOSDAQ","기계·장비","12870","-2280","-15.05","367994149380"
"070590","한솔인티큐브","KOSDAQ","IT 서비스","1778","-122","-6.42","24677788338"
"042520","한스바이오메드","KOSDAQ","제약","42750","-5250","-10.94","609673439250"
"430690","한싹","KOSDAQ","IT 서비스","3305","-565","-14.60","36009055735"
"078350","한양디지텍","KOSDAQ","전기·전자","19970","-3380","-14.48","304430308540"
"045100","한양이엔지","KOSDAQ","일반서비스","27250","-4000","-12.80","490500000000"
"320000","한울반도체","KOSDAQ","기계·장비","1531","-292","-16.02","50365649944"
"091440","한울소재과학","KOSDAQ","전기·전자","2725","-290","-9.62","84048387625"
"276730","한울앤제주","KOSDAQ","음식료·담배","787","-119","-13.13","17431929589"
"024740","한일단조","KOSDAQ","운송장비·부품","2765","75","2.79","90960340485"
"005860","한일사료","KOSDAQ","음식료·담배","4330","735","20.45","170617956050"
"007770","한일화학","KOSDAQ","화학","7310","-570","-7.23","25658100000"
"198940","한주라이트메탈","KOSDAQ","금속","600","-73","-10.85","23353786800"
"058450","한주에이알티","KOSDAQ","오락·문화","375","-24","-6.02","7520058000"
"107640","한중엔시에스","KOSDAQ","전기·전자","40350","-10650","-20.88","365770571100"
"079170","한창산업","KOSDAQ","금속","6410","-10","-0.16","33332000000"
"054920","한컴위드","KOSDAQ","IT 서비스","3970","-735","-15.62","112021811570"
"457370","한켐","KOSDAQ","화학","7800","-1190","-13.24","62611645200"
"002680","한탑","KOSDAQ","음식료·담배","842","194","29.94","27210744758"
"098070","한텍","KOSDAQ","기계·장비","30200","-5000","-14.20","335858458200"
"455310","한화플러스제4호스팩","KOSDAQ","금융","2095","-5","-0.24","10600700000"
"498390","한화플러스제5호스팩","KOSDAQ","금융","2025","-15","-0.74","10044000000"
"034810","해성산업","KOSDAQ","금융","7210","-890","-10.99","234734938970"
"03481K","해성산업1우","KOSDAQ","금융","7390","-650","-8.08","10264133580"
"059270","해성에어로보틱스","KOSDAQ","금속","9630","-2450","-20.28","107521829370"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","1053","-135","-11.36","55993738320"
